,best_mean,best_std,cum_mean,cum_std,bmean_mean,bmean_std
0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.150130948669435,2.0481518485002788,7.835322969768524,0.47392565635994177,7.835322969768524,0.47392565635994177
2,12.263878948669433,1.9567227927997324,7.512991904870987,0.42817600668773653,7.190660801826477,0.4196409007750892
3,12.820880564208982,1.342571566740288,7.369918503866069,0.3478350893640382,7.083771821065521,0.6493821683127529
4,12.820880564208982,1.342571566740288,7.281522497261811,0.3337754093739387,7.016334439302062,0.3186569217086108
5,12.82088037347412,1.3425717342281034,7.245854418519592,0.3454496754133884,6.960509931632996,0.5404124039625866
6,12.920641764160155,1.2716271650402284,7.102433752958069,0.35077813187611356,5.811647543559266,0.43365976276884316
7,12.920641764160155,1.2716271650402284,7.244525566958063,0.34035482558155206,8.665443697421265,0.32554295846659753
8,12.920641764160155,1.2716271650402284,7.199791862270101,0.32250161445089764,6.707721129776002,0.31757156169395323
9,12.920641764160155,1.2716271650402284,7.144569601439491,0.3464067396169255,6.481902528692627,0.6401914922416116
10,12.920641764160155,1.2716271650402284,7.197877515965598,0.336362112464966,7.89088021407013,0.3716728215344245
11,12.979505764160155,1.2948273534083379,7.242595491878764,0.3468438893253178,7.868647126052858,0.5776980691158156
12,12.979505764160155,1.2948273534083379,7.273285304790687,0.342794205617142,7.733632288661194,0.33007945660959814
13,12.979505764160155,1.2948273534083379,7.2289328819053695,0.3499383817357905,6.44044537454054,0.5853592854333711
14,12.979505764160155,1.2948273534083379,7.27530335862212,0.33891660549468283,8.058964510502625,0.4311780180160217
15,12.979505764160155,1.2948273534083379,7.2423530762062684,0.33662759749557,6.652543154476929,0.4004592448490254
16,12.979505764160155,1.2948273534083379,7.22813569720978,0.3204415252957116,6.892250034971238,0.3425914988442472
17,13.370452715148923,2.028390934998326,7.2296835788006835,0.32229007370158763,7.263564700854832,0.42865636637715687
18,13.538775659790037,1.9590267838442774,7.236534114650354,0.3258973313015925,7.393335257946438,0.48336540161680075
19,13.538775469055173,1.959026822865039,7.187309351697854,0.3296101465232826,6.011384448347304,0.4874035186258844
20,13.538775469055173,1.959026822865039,7.203126094679543,0.3072563540931525,7.596787391087849,0.30131368855107377
